"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Frank Jackson","DET",53,1164,104,4,37,9,11,3,4,0.09248554913294797,0.15948275862068967,0.03832752613240418
"Hassan Whiteside","UTA",65,1162,167,0,72,17,0,0,20,0.18701298701298702,0.18701298701298702,0
"Tre Jones","SAS",69,1148,91,4,39,12,1,0,8,0.10899182561307902,0.12380952380952381,0.019230769230769232
"Alex Caruso","CHI",41,1147,73,0,30,7,0,0,9,0.10752688172043011,0.19607843137254902,0
"Marvin Bagley III","DET",48,1146,101,0,55,19,0,0,5,0.11410788381742738,0.14285714285714285,0
"Nemanja Bjelica","GSW",71,1143,81,0,34,7,0,0,10,0.0921409214092141,0.15454545454545454,0
"Ish Smith","WAS",65,1126,24,0,10,4,0,0,3,0.022935779816513763,0.02710027100271003,0
"Joe Ingles","UTA",45,1122,22,0,5,1,1,0,5,0.020689655172413793,0.078125,0.004424778761061947
"Garrett Temple","NOP",59,1098,41,1,17,4,0,0,5,0.05519480519480519,0.13821138211382114,0
"Stanley Johnson","LAL",48,1094,74,0,35,8,0,0,6,0.12589928057553956,0.2023121387283237,0
"Kyrie Irving","BKN",29,1091,129,14,47,17,6,2,12,0.08153846153846153,0.11547911547911548,0.024691358024691357
"Nassir Little","POR",42,1088,94,0,42,12,2,0,8,0.12680115273775217,0.2198952879581152,0.01282051282051282
"Jeremiah Robinson-Earl","OKC",49,1087,54,0,25,2,0,0,2,0.07204610951008646,0.13736263736263737,0
"JaMychal Green","DEN",67,1085,93,0,40,2,1,0,6,0.11202185792349727,0.16597510373443983,0.008
"Paul George","LAC",31,1077,148,8,57,12,4,1,14,0.0891812865497076,0.13443396226415094,0.015384615384615385
"Richaun Holmes","SAC",45,1074,90,0,43,17,0,0,10,0.13190184049079753,0.13395638629283488,0
"Kenrich Williams","OKC",49,1072,55,0,27,3,0,0,2,0.07917888563049853,0.12272727272727273,0
"Dewayne Dedmon","MIA",67,1065,100,0,40,8,0,0,13,0.12422360248447205,0.14545454545454545,0
"Damian Lillard","POR",29,1056,181,16,46,6,7,2,31,0.08877721943048576,0.14935064935064934,0.02422145328719723
"Troy Brown Jr.","CHI",66,1055,26,1,14,5,0,0,1,0.052434456928838954,0.1044776119402985,0
"LaMarcus Aldridge","BKN",47,1050,102,0,56,22,0,0,6,0.11382113821138211,0.12556053811659193,0
"Larry Nance Jr.","NOP",46,1040,57,0,24,5,0,0,7,0.09022556390977443,0.12244897959183673,0
"Josh Green","DAL",67,1039,45,0,20,7,0,0,6,0.07434944237918216,0.10471204188481675,0
"Rudy Gay","UTA",55,1038,79,1,33,6,4,1,4,0.09046454767726161,0.1625615763546798,0.019417475728155338
"DeAndre' Bembry","MIL",56,1026,35,0,17,3,0,0,2,0.07234042553191489,0.08542713567839195,0
"Aaron Holiday","PHX",63,1021,68,1,28,7,1,0,8,0.08055555555555556,0.109375,0.009615384615384616
"Damian Jones","SAC",56,1017,131,0,66,21,0,0,10,0.21221864951768488,0.23404255319148937,0
"Lamar Stevens","CLE",63,1015,75,0,37,13,0,0,6,0.10787172011661808,0.13309352517985612,0
"Cam Reddish","NYK",49,1012,112,0,52,9,1,0,7,0.1172566371681416,0.1947565543071161,0.005405405405405406
"Donte DiVincenzo","SAC",42,1005,83,5,16,1,3,1,20,0.053824362606232294,0.12030075187969924,0.013636363636363636
"Wesley Matthews","MIL",49,1002,28,0,11,3,1,1,4,0.05263157894736842,0.15492957746478872,0.006369426751592357
"Payton Pritchard","BOS",71,1001,21,1,5,1,1,1,5,0.015915119363395226,0.03787878787878788,0.004081632653061225
"Juan Toscano-Anderson","GSW",73,994,70,0,25,6,0,0,11,0.0984251968503937,0.1497005988023952,0
"Onyeka Okongwu","ATL",48,992,110,0,55,16,0,0,7,0.20754716981132076,0.20754716981132076,0
"Khem Birch","TOR",55,991,71,0,34,9,0,0,6,0.1511111111111111,0.16113744075829384,0
"Kessler Edwards","BKN",48,987,19,0,11,5,0,0,1,0.040293040293040296,0.08029197080291971,0
"Dean Wade","CLE",51,980,30,0,11,5,1,0,3,0.05357142857142857,0.13580246913580246,0.006993006993006993
"Daniel Theis","BOS",47,977,72,0,35,10,0,0,6,0.11075949367088607,0.1674641148325359,0
"Jaylen Nowell","MIN",62,975,92,1,45,14,1,1,6,0.1036036036036036,0.15845070422535212,0.00625
"Nic Claxton","BKN",47,974,93,0,48,15,0,0,6,0.16161616161616163,0.16161616161616163,0
"Dwight Howard","LAL",60,971,146,0,70,11,0,0,9,0.2517985611510791,0.2661596958174905,0
"Ricky Rubio","CLE",34,970,103,13,29,5,1,0,18,0.06880733944954129,0.1111111111111111,0.005714285714285714
"Duane Washington Jr.","IND",48,968,61,0,29,7,0,0,4,0.0645879732739421,0.12393162393162394,0
"Joshua Primo","SAS",50,965,59,1,23,3,1,1,6,0.08275862068965517,0.1503267973856209,0.0072992700729927005
"Moritz Wagner","ORL",63,960,129,1,59,16,0,0,14,0.13439635535307518,0.24789915966386555,0
"Blake Griffin","BKN",56,958,76,0,34,10,0,0,10,0.10089020771513353,0.17708333333333334,0
"Keita Bates-Diop","SAS",59,956,61,0,32,9,0,0,3,0.11188811188811189,0.13852813852813853,0
"Isaiah Roby","OKC",45,948,116,1,54,7,0,0,6,0.14594594594594595,0.1992619926199262,0
"Kemba Walker","NYK",37,948,71,3,24,4,6,2,5,0.07614213197969544,0.1256544502617801,0.029556650246305417
"Taj Gibson","NYK",52,946,52,0,22,4,0,0,6,0.11956521739130435,0.1506849315068493,0
"Rui Hachimura","WAS",42,943,66,0,33,8,0,0,3,0.0812807881773399,0.1166077738515901,0
"Klay Thompson","GSW",32,941,51,3,20,3,1,0,3,0.03553299492385787,0.06802721088435375,0.003367003367003367
"Jeremy Lamb","SAC",56,935,106,4,39,13,3,0,14,0.11170212765957446,0.1921182266009852,0.017341040462427744
"Jalen Smith","IND",51,924,102,1,44,9,1,0,9,0.11658031088082901,0.16730038022813687,0.008130081300813009
"Theo Maledon","OKC",51,908,100,0,48,12,0,0,8,0.1359773371104816,0.23645320197044334,0
"Tomas Satoransky","WAS",55,906,54,0,27,6,0,0,3,0.12735849056603774,0.16981132075471697,0
"Jevon Carter","MIL",66,905,18,0,2,0,0,0,6,0.00784313725490196,0.023529411764705882,0
"Jordan McLaughlin","MIN",62,902,40,0,17,6,0,0,6,0.08056872037914692,0.1349206349206349,0
"Derrick Jones Jr.","CHI",51,899,70,0,35,10,0,0,5,0.1590909090909091,0.22012578616352202,0
"Tristan Thompson","CHI",57,896,116,0,47,8,0,0,15,0.15359477124183007,0.1551155115511551,0
"Jalen McDaniels","CHA",55,895,72,0,33,6,1,0,5,0.12056737588652482,0.1907514450867052,0.009174311926605505
"Dillon Brooks","MEM",32,885,106,6,47,14,2,0,4,0.0873440285204991,0.11463414634146342,0.013245033112582781
"D.J. Augustin","LAL",55,883,43,5,9,3,2,0,9,0.04782608695652174,0.140625,0.012048192771084338
"Serge Ibaka","MIL",54,878,44,0,19,7,1,0,4,0.06472491909385113,0.09090909090909091,0.01
"Trendon Watford","POR",48,869,94,0,47,10,0,0,4,0.15460526315789475,0.17669172932330826,0
"Trey Murphy III","NOP",62,864,51,6,24,6,0,0,2,0.08135593220338982,0.22018348623853212,0
"Maurice Harkless","SAC",47,863,28,0,12,3,1,0,1,0.06806282722513089,0.1348314606741573,0.00980392156862745
"Thaddeus Young","TOR",52,845,49,0,22,9,0,0,7,0.07719298245614035,0.09282700421940929,0
"Armoni Brooks","TOR",54,844,21,3,8,3,1,0,1,0.030508474576271188,0.17777777777777778,0.004
"Willy Hernangomez","NOP",49,839,141,2,64,15,0,0,13,0.1702127659574468,0.17582417582417584,0
"Jose Alvarado","NOP",54,834,53,1,20,4,0,0,7,0.06451612903225806,0.1,0
"Josh Jackson","SAC",51,830,77,2,38,10,1,1,4,0.11890243902439024,0.1919191919191919,0.007692307692307693
"Tony Snell","NOP",53,822,4,0,2,1,1,1,0,0.01744186046511628,0.045454545454545456,0.0078125
"Lance Stephenson","IND",46,814,80,0,36,6,0,0,6,0.10198300283286119,0.13688212927756654,0
"Wayne Ellington","LAL",43,810,11,6,0,0,1,0,0,0.004201680672268907,0,0.0047169811320754715
"Davis Bertans","DAL",56,806,40,7,5,1,4,1,7,0.031914893617021274,0.10204081632653061,0.017167381974248927
"Ty Jerome","OKC",48,801,47,3,19,3,1,1,4,0.05813953488372093,0.12025316455696203,0.005376344086021506
"Lou Williams","ATL",56,799,78,1,28,4,2,0,10,0.08670520231213873,0.11570247933884298,0.019230769230769232
"Quentin Grimes","NYK",46,786,19,0,3,2,1,1,6,0.01694915254237288,0.06382978723404255,0.005291005291005291
"Justise Winslow","POR",48,775,66,0,29,5,1,0,5,0.10638297872340426,0.13488372093023257,0.014925373134328358
"Romeo Langford","SAS",48,771,42,0,19,6,0,0,5,0.09313725490196079,0.15966386554621848,0
"Trent Forrest","UTA",60,765,48,0,23,6,0,0,4,0.13372093023255813,0.15862068965517243,0
"Kelly Olynyk","DET",40,764,89,2,34,10,0,0,13,0.10967741935483871,0.17801047120418848,0
"Brandon Boston Jr.","LAC",51,760,72,1,26,3,4,2,6,0.08571428571428572,0.10970464135021098,0.035398230088495575
"Rodney McGruder","DET",51,754,26,0,12,2,0,0,2,0.05106382978723404,0.1348314606741573,0
"Eric Paschall","UTA",58,736,86,0,41,12,2,0,5,0.16165413533834586,0.26282051282051283,0.01818181818181818
"Naji Marshall","NOP",55,735,93,0,44,5,0,0,5,0.14285714285714285,0.21674876847290642,0
"Goga Bitadze","IND",50,729,94,0,48,16,0,0,7,0.16901408450704225,0.23529411764705882,0
"Danuel House Jr.","UTA",42,727,58,0,20,2,2,1,8,0.10138248847926268,0.20202020202020202,0.01694915254237288
"DeMarcus Cousins","DEN",48,717,125,1,58,17,1,1,11,0.16164383561643836,0.23868312757201646,0.00819672131147541
"Svi Mykhailiuk","TOR",56,716,37,0,11,1,4,1,3,0.06072874493927125,0.1,0.029197080291970802
"Terry Taylor","IND",33,714,51,0,27,7,0,0,2,0.1125,0.13366336633663367,0
"Rodney Hood","LAC",52,709,19,1,8,2,0,0,2,0.049079754601226995,0.1111111111111111,0
"Omer Yurtseven","MIA",56,706,61,0,31,9,0,0,4,0.11524163568773234,0.12015503875968993,0
"Xavier Tillman","MEM",53,701,71,0,35,9,0,0,5,0.1446280991735537,0.18134715025906736,0
"Rajon Rondo","CLE",39,698,26,0,3,1,1,0,7,0.016853932584269662,0.03333333333333333,0
"Zeke Nnaji","DEN",41,698,65,0,31,4,1,0,2,0.14953271028037382,0.23308270676691728,0.012345679012345678
"Keon Johnson","POR",37,696,51,0,17,3,2,0,7,0.06597222222222222,0.0913978494623656,0.0196078431372549
"Dalano Banton","TOR",64,696,44,0,20,4,0,0,3,0.09174311926605505,0.11976047904191617,0
"Vit Krejci","OKC",30,690,22,0,12,2,0,0,0,0.06779661016949153,0.1518987341772152,0
"Timothe Luwawu-Cabarrot","ATL",52,685,41,0,18,4,2,0,2,0.09900990099009901,0.23076923076923078,0.016129032258064516
"Frank Ntilikina","DAL",58,685,25,1,9,1,1,1,2,0.04329004329004329,0.075,0.009009009009009009
"Davon Reed","DEN",48,668,15,0,7,3,0,0,1,0.04242424242424243,0.08860759493670886,0
"Derrick Favors","OKC",39,653,25,0,13,1,0,0,0,0.06701030927835051,0.07303370786516854,0
"T.J. McConnell","IND",27,652,23,0,9,3,0,0,2,0.04205607476635514,0.049723756906077346,0
"Greg Brown III","POR",48,640,65,0,31,5,0,0,4,0.14351851851851852,0.2,0
"Brandon Williams","POR",24,640,97,2,37,8,2,0,12,0.12460063897763578,0.18048780487804877,0.018518518518518517
"Dennis Smith Jr.","POR",37,638,64,2,28,10,2,1,5,0.14423076923076922,0.15555555555555556,0.07142857142857142
"Derrick Rose","NYK",26,636,31,2,15,3,0,0,1,0.05244755244755245,0.07731958762886598,0
"Sterling Brown","DAL",49,628,15,0,6,1,0,0,2,0.0375,0.08823529411764706,0
"DeAndre Jordan","PHI",48,622,40,0,20,2,0,0,1,0.12422360248447205,0.12422360248447205,0
"Alex Len","SAC",39,620,63,0,29,7,0,0,6,0.14646464646464646,0.1638418079096045,0
"Robin Lopez","ORL",36,612,54,0,24,6,0,0,6,0.11059907834101383,0.11374407582938388,0
"Isaiah Joe","PHI",55,609,31,0,7,3,8,2,0,0.08021390374331551,0.15217391304347827,0.05673758865248227
"David Nwaba","HOU",46,609,67,0,32,5,0,0,5,0.15763546798029557,0.2077922077922078,0
"Moses Moody","GSW",52,607,36,0,16,5,1,1,4,0.08762886597938144,0.19047619047619047,0.00909090909090909
"Saben Lee","DET",37,604,71,0,34,5,0,0,4,0.1650485436893204,0.2328767123287671,0
"Andre Iguodala","GSW",31,603,20,0,6,0,0,0,4,0.047244094488188976,0.11320754716981132,0
"Mike Muscala","OKC",43,592,57,2,21,6,5,1,3,0.09737827715355805,0.21,0.029940119760479042
"Jock Landale","SAS",54,589,41,0,20,7,0,0,4,0.09216589861751152,0.15625,0
"Aaron Nesmith","BOS",52,574,26,0,14,7,1,0,1,0.07894736842105263,0.1891891891891892,0.008620689655172414
"Keifer Sykes","IND",32,566,17,3,3,1,1,0,3,0.02072538860103627,0.029411764705882353,0.01098901098901099
"Nerlens Noel","NYK",25,562,30,0,10,4,0,0,7,0.15151515151515152,0.15873015873015872,0
"Jericho Sims","NYK",41,555,29,0,13,1,0,0,2,0.19696969696969696,0.19696969696969696,0
"Elfrid Payton","PHX",50,549,32,0,14,4,0,0,4,0.07567567567567568,0.08383233532934131,0
"Tony Bradley","CHI",55,549,29,0,16,3,0,0,0,0.11764705882352941,0.11764705882352941,0
"Kent Bazemore","LAL",39,545,17,0,7,1,0,0,2,0.04827586206896552,0.1076923076923077,0
"Isaiah Jackson","IND",36,541,88,0,40,8,0,0,7,0.16806722689075632,0.18018018018018017,0
"Malachi Flynn","TOR",44,537,24,1,7,1,2,2,4,0.047619047619047616,0.0707070707070707,0.022222222222222223
"Terence Davis","SAC",30,536,44,1,19,8,1,0,5,0.07168458781362007,0.14728682170542637,0.006666666666666667
"Ignas Brazdeikis","ORL",42,536,32,0,13,1,1,1,3,0.07,0.11504424778761062,0.011494252873563218
"Josh Okogie","MIN",49,516,51,0,22,4,1,0,3,0.18032786885245902,0.29333333333333333,0
"Bismack Biyombo","PHX",36,506,71,0,30,9,0,0,10,0.18072289156626506,0.18072289156626506,0
"Zach Collins","SAS",28,502,65,1,23,4,0,0,8,0.13218390804597702,0.17293233082706766,0
"Brandon Goodwin","CLE",36,502,38,0,16,7,1,0,5,0.10365853658536585,0.14814814814814814,0.017857142857142856
"Goran Dragic","BKN",21,497,33,0,9,1,0,0,7,0.05660377358490566,0.09375,0
"Thanasis Antetokounmpo","MIL",48,473,46,0,20,2,0,0,4,0.136986301369863,0.15151515151515152,0
"Admiral Schofield","ORL",38,469,15,0,9,3,0,0,0,0.06666666666666667,0.16071428571428573,0
"Lindy Waters III","OKC",25,465,5,1,2,0,0,0,0,0.011299435028248588,0.06451612903225806,0
"Anthony Gill","WAS",44,463,52,0,26,4,0,0,2,0.1984732824427481,0.24761904761904763,0
"Trevor Ariza","LAL",24,462,18,0,6,2,0,0,4,0.05825242718446602,0.20689655172413793,0
"Killian Tillie","MEM",36,461,8,0,2,0,0,0,2,0.015503875968992248,0.046511627906976744,0
"Matt Thomas","CHI",40,459,20,0,2,0,4,1,2,0.04316546762589928,0.044444444444444446,0.0425531914893617
"Dylan Windler","CLE",50,459,18,0,8,2,0,0,2,0.07692307692307693,0.23529411764705882,0
"Kelan Martin","BOS",30,450,13,0,7,1,0,0,0,0.03954802259887006,0.06862745098039216,0
"Yuta Watanabe","TOR",38,445,40,0,19,4,0,0,3,0.12418300653594772,0.25675675675675674,0
"Juancho Hernangomez","UTA",40,445,34,0,17,3,1,0,0,0.1487603305785124,0.3333333333333333,0.014285714285714285
"Trey Burke","DAL",42,441,23,0,7,0,1,0,3,0.03587443946188341,0.05,0.012048192771084338
"Thomas Bryant","WAS",27,439,40,0,19,4,0,0,3,0.1165644171779141,0.15702479338842976,0
"Elijah Hughes","POR",36,434,9,1,5,2,0,0,0,0.034013605442176874,0.09615384615384616,0
"Joe Harris","BKN",14,423,6,0,2,0,0,0,1,0.015873015873015872,0.05263157894736842,0
"Patrick Williams","CHI",17,422,41,1,18,4,0,0,3,0.15517241379310345,0.20689655172413793,0
"Olivier Sarr","OKC",22,421,29,0,9,1,1,1,5,0.09174311926605505,0.1125,0.034482758620689655
"Enes Freedom","BOS",35,411,28,0,15,5,0,0,2,0.14018691588785046,0.14705882352941177,0
"Sandro Mamukelashvili","MIL",41,407,22,0,11,4,0,0,2,0.09016393442622951,0.15714285714285714,0
"Semi Ojeleye","LAC",30,406,29,0,12,3,0,0,4,0.1111111111111111,0.20689655172413793,0
"Day'Ron Sharpe","BKN",32,391,41,0,21,6,0,0,3,0.12804878048780488,0.1337579617834395,0
"Luka Garza","DET",32,389,61,1,24,8,0,0,8,0.147239263803681,0.21052631578947367,0
"Isaiah Livers","DET",19,383,14,1,7,1,0,0,0,0.07291666666666667,0.21875,0
"Gary Clark","NOP",38,378,10,0,4,0,0,0,1,0.043478260869565216,0.18181818181818182,0
"Paul Millsap","PHI",33,376,24,0,10,2,0,0,3,0.08130081300813008,0.11363636363636363,0
"Miles McBride","NYK",40,372,12,0,4,1,0,0,3,0.036036036036036036,0.09302325581395349,0
"Chris Chiozza","GSW",34,372,3,0,1,1,0,0,1,0.012345679012345678,0.03571428571428571,0
"Gorgui Dieng","ATL",44,371,26,0,13,4,0,0,2,0.10743801652892562,0.24528301886792453,0
"Nick Richards","CHA",50,367,43,0,21,7,0,0,4,0.20192307692307693,0.20192307692307693,0
"Santi Aldama","MEM",32,360,32,0,15,5,1,0,1,0.11188811188811189,0.1595744680851064,0.02040816326530612
"Markelle Fultz","ORL",18,360,31,2,15,7,0,0,3,0.08196721311475409,0.09036144578313253,0
"Jared Butler","UTA",42,360,16,1,5,1,0,0,3,0.03225806451612903,0.07462686567164178,0
"Wenyen Gabriel","LAL",26,359,42,0,19,6,0,0,5,0.15447154471544716,0.2,0
"Ish Wainright","PHX",45,359,12,0,4,2,0,0,2,0.03773584905660377,0.0851063829787234,0
"Cody Zeller","POR",27,355,49,0,17,1,0,0,8,0.16037735849056603,0.16666666666666666,0
"Keljin Blevins","POR",31,349,11,1,2,0,0,0,3,0.017699115044247787,0.04878048780487805,0
"Marquese Chriss","DAL",34,346,33,0,14,3,0,0,4,0.09655172413793103,0.11666666666666667,0
"Moses Brown","CLE",40,344,72,0,32,4,0,0,6,0.23529411764705882,0.23529411764705882,0
"Kira Lewis Jr.","NOP",24,341,12,0,6,2,0,0,1,0.04,0.06521739130434782,0
"David Duke Jr.","BKN",22,341,21,0,8,1,0,0,3,0.06956521739130435,0.10256410256410256,0
"P.J. Dozier","DEN",18,340,13,0,7,1,0,0,0,0.06666666666666667,0.12280701754385964,0
"Jarrett Culver","MEM",37,338,34,0,17,4,0,0,2,0.11486486486486487,0.16831683168316833,0
"Kris Dunn","POR",14,336,18,0,10,4,0,0,1,0.09259259259259259,0.10309278350515463,0
"Isaiah Thomas","CHA",22,333,26,2,7,1,2,0,3,0.05142857142857143,0.07777777777777778,0.023529411764705882
"Brad Wanamaker","WAS",23,320,25,0,12,5,0,0,3,0.14285714285714285,0.1791044776119403,0
"Collin Sexton","CLE",11,316,39,0,20,5,0,0,2,0.12048192771084337,0.1652892561983471,0
"Justin Anderson","IND",16,316,19,0,10,5,0,0,2,0.1,0.24390243902439024,0
"James Bouknight","CHA",31,304,31,0,11,2,1,0,4,0.07947019867549669,0.10891089108910891,0.02
"Justin Robinson","DET",25,304,8,0,1,0,0,0,3,0.010638297872340425,0.030303030303030304,0
"Paul Reed","PHI",38,302,14,0,8,2,0,0,0,0.0784313725490196,0.0851063829787234,0
"Brook Lopez","MIL",13,298,23,0,10,3,0,0,3,0.07246376811594203,0.11764705882352941,0
"Markieff Morris","MIA",17,298,9,0,5,1,0,0,0,0.0423728813559322,0.06329113924050633,0
"Justin Champagnie","TOR",36,281,9,0,4,1,0,0,1,0.05714285714285714,0.09523809523809523,0
"Nathan Knight","MIN",37,267,60,0,29,4,0,0,3,0.25663716814159293,0.29,0
"Michael Porter Jr.","DEN",9,265,9,0,5,3,0,0,1,0.047619047619047616,0.08771929824561403,0
"JT Thor","CHA",33,262,20,0,10,4,0,0,2,0.16393442622950818,0.29411764705882354,0
"Daishen Nix","HOU",24,261,30,0,15,2,0,0,1,0.1875,0.2777777777777778,0
"KZ Okpala","MIA",21,244,11,0,6,1,0,0,0,0.08108108108108109,0.125,0
"Leandro Bolmaro","MIN",35,241,13,0,3,1,0,0,4,0.05357142857142857,0.07894736842105263,0
"Jaylen Hoard","OKC",7,240,14,0,8,2,0,0,0,0.08333333333333333,0.11267605633802817,0
"Mychal Mulder","MIA",17,240,4,0,2,0,0,0,0,0.02531645569620253,0.08,0
"Usman Garuba","HOU",24,239,7,0,4,1,0,0,0,0.0851063829787234,0.14814814814814814,0
"Jake Layman","MIN",34,231,18,0,10,2,0,0,0,0.12345679012345678,0.21739130434782608,0
"Kevin Knox II","ATL",30,222,22,0,9,0,0,0,2,0.09574468085106383,0.225,0
"Denzel Valentine","UTA",24,222,0,0,0,0,0,0,0,0,0,0
"Skylar Mays","ATL",28,220,9,0,4,3,0,0,2,0.06153846153846154,0.1,0
"Georgios Kalaitzakis","OKC",13,213,30,0,14,4,0,0,3,0.18181818181818182,0.27450980392156865,0
"Malcolm Hill","CHI",19,212,14,0,5,1,1,0,0,0.10526315789473684,0.25,0.02702702702702703
"Tim Frazier","CLE",12,208,9,0,4,1,0,0,1,0.08333333333333333,0.12903225806451613,0
"Alfonzo McKinnie","CHI",17,206,8,0,3,0,0,0,1,0.046875,0.08108108108108109,0
"Joe Wieskamp","SAS",29,205,13,0,5,0,1,0,0,0.0967741935483871,0.2777777777777778,0.022727272727272728
"Ed Davis","CLE",31,201,14,0,4,0,0,0,3,0.2,0.2,0
"Javonte Smart","MIA",17,200,6,0,3,0,0,0,0,0.047619047619047616,0.08333333333333333,0
"Tyler Cook","CHI",20,200,32,0,14,1,0,0,3,0.27450980392156865,0.27450980392156865,0
"Lindell Wigginton","MIL",19,199,35,0,11,1,4,1,2,0.20270270270270271,0.24444444444444444,0.13793103448275862
"Braxton Key","DET",11,197,13,0,6,3,0,0,2,0.08,0.1111111111111111,0
"Udoka Azubuike","UTA",17,195,11,0,5,3,0,0,2,0.09803921568627451,0.09803921568627451,0
"Greg Monroe","MIN",14,195,23,0,13,3,0,0,0,0.19402985074626866,0.19402985074626866,0
"Mamadi Diakite","OKC",13,188,11,0,5,1,0,0,1,0.09803921568627451,0.10869565217391304,0
"Reggie Perry","POR",10,187,15,0,8,3,0,0,1,0.09523809523809523,0.11764705882352941,0
"Kyle Guy","MIA",19,186,12,0,3,1,1,0,2,0.058823529411764705,0.1111111111111111,0.024390243902439025
"Willie Cauley-Stein","PHI",20,183,2,0,1,0,0,0,0,0.027777777777777776,0.029411764705882353,0
"Frank Kaminsky","PHX",9,181,20,0,10,4,0,0,2,0.1388888888888889,0.17543859649122806,0
"Charlie Brown Jr.","PHI",22,178,10,0,4,2,0,0,1,0.0975609756097561,0.13793103448275862,0
"Markus Howard","DEN",31,176,23,2,3,1,2,0,3,0.047619047619047616,0.09090909090909091,0.027777777777777776
"Jamorko Pickett","DET",13,176,2,0,1,0,0,0,0,0.0196078431372549,0.08333333333333333,0
"Vlatko Cancar","DEN",15,176,14,0,6,0,0,0,1,0.1276595744680851,0.17142857142857143,0
"Zavier Simpson","OKC",4,174,5,0,3,1,0,0,0,0.05555555555555555,0.06521739130434782,0
"Victor Oladipo","MIA",8,173,19,1,7,2,0,0,3,0.08974358974358974,0.16666666666666666,0
"Hassani Gravett","ORL",8,171,4,0,2,0,0,0,0,0.05,0.14285714285714285,0
"Charles Bassey","PHI",23,168,12,0,7,2,0,0,0,0.1346153846153846,0.14583333333333334,0
"Alize Johnson","NOP",23,167,12,0,6,2,0,0,1,0.13953488372093023,0.15384615384615385,0
"Kevin Pangos","CLE",24,166,4,0,0,0,0,0,2,0,0,0
"Haywood Highsmith","MIA",19,163,5,0,3,1,0,0,0,0.0625,0.15,0
"Sam Hauser","BOS",26,158,0,0,0,0,0,0,0,0,0,0
"Paul Watson","OKC",9,156,2,0,0,0,0,0,1,0,0,0
"Cassius Stanley","DET",9,155,10,0,5,2,0,0,1,0.10204081632653061,0.15625,0
"Bruno Fernando","HOU",30,153,24,0,11,6,0,0,4,0.18333333333333332,0.1896551724137931,0
"Theo Pinson","DAL",19,148,10,0,3,0,0,0,1,0.07142857142857142,0.25,0
"Abdel Nader","PHX",14,145,10,0,4,0,0,0,1,0.10256410256410256,0.16,0
"Devin Cannady","ORL",5,145,7,0,0,0,1,0,2,0.022222222222222223,0,0.02631578947368421
"Solomon Hill","ATL",13,139,0,0,0,0,0,0,0,0,0,0
"Xavier Moon","LAC",10,137,5,0,0,0,1,0,1,0.019230769230769232,0,0.06666666666666667
"Jahmi'us Ramsey","SAC",19,134,14,0,6,0,0,0,1,0.09375,0.13043478260869565,0
"Didi Louzada","POR",9,129,2,0,0,0,0,0,1,0,0,0
"Marcus Garrett","MIA",12,128,5,0,3,1,0,0,0,0.13043478260869565,0.15789473684210525,0
"Boban Marjanovic","DAL",22,128,22,0,11,4,0,0,2,0.14285714285714285,0.1506849315068493,0
"Jay Scrubb","LAC",18,121,10,0,3,2,0,0,3,0.06382978723404255,0.11538461538461539,0
"Devontae Cacok","SAS",15,121,7,0,3,1,0,0,1,0.09090909090909091,0.09090909090909091,0
"Jalen Johnson","ATL",22,120,7,0,2,1,0,0,2,0.047619047619047616,0.06896551724137931,0
"Neemias Queta","SAC",14,120,17,0,8,1,0,0,1,0.17777777777777778,0.17777777777777778,0
"Melvin Frazier Jr.","OKC",3,120,7,0,4,1,0,0,0,0.0784313725490196,0.13333333333333333,0
"Freddie Gillespie","ORL",9,119,7,0,3,1,0,0,1,0.125,0.13043478260869565,0
"Jabari Parker","BOS",12,112,9,0,3,1,0,0,2,0.075,0.125,0
"Derrick Walton Jr.","DET",3,108,4,0,2,0,0,0,0,0.07142857142857142,0.13333333333333333,0
"Jeff Dowtin","ORL",9,108,2,0,0,0,0,0,0,0,0,0
"Langston Galloway","MIL",7,107,0,0,0,0,0,0,0,0,0,0
"Chaundee Brown Jr.","ATL",5,104,6,0,2,0,0,0,1,0.058823529411764705,0.125,0
"Louis King","SAC",10,104,10,0,4,1,1,0,0,0.09803921568627451,0.17391304347826086,0.03571428571428571
"Luke Kornet","BOS",15,103,6,0,3,2,0,0,1,0.10714285714285714,0.13043478260869565,0
"Tyler Johnson","SAS",6,91,0,0,0,0,0,0,0,0,0,0
"Chris Silva","MIA",10,91,12,0,6,1,0,0,1,0.3,0.3,0
"Devon Dotson","CHI",11,85,9,0,3,1,0,0,2,0.12,0.1875,0
"Udonis Haslem","MIA",13,83,3,0,2,1,0,0,0,0.0625,0.07142857142857142,0
